MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/24 20:39:46.405),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,0,0.00000,486991976993,0.41732,0.16182,0.00000,0.00000,1,1,0.41270,0.18322,1,0.39167,0.09905,0,,0.25100,0.46526,17.40344,0.99948,1,0.63183,0.45539,16.58422,0.99843,1,
0,blankscreen_1680x1050,1,0.01649,486992034848,0.41689,0.16328,0.00000,0.01649,1,1,0.41216,0.17930,1,0.39167,0.09905,0,,0.25085,0.46549,17.28973,1.00393,1,0.63157,0.45535,15.91661,1.00287,1,
0,blankscreen_1680x1050,2,0.03287,486992092296,0.41923,0.16348,0.00000,0.03286,1,1,0.44737,0.16589,1,0.39167,0.09905,0,,0.25004,0.46560,17.11829,1.00837,1,0.63109,0.45485,16.35044,1.00732,1,
0,blankscreen_1680x1050,3,0.04937,486992150181,0.41992,0.16411,0.00000,0.04937,1,1,0.42889,0.17236,1,0.39167,0.09905,0,,0.24999,0.46547,17.22706,1.00837,1,0.63102,0.45483,16.46884,1.00732,1,
0,blankscreen_1680x1050,4,0.06561,486992207155,0.42052,0.16466,0.00000,0.06561,1,1,0.42889,0.17236,1,0.39167,0.11619,0,,0.24985,0.46534,17.33305,1.00837,1,0.63090,0.45510,16.19992,1.00732,1,
0,blankscreen_1680x1050,5,0.08243,486992266124,0.42125,0.16589,0.00000,0.08242,1,1,0.43217,0.18427,1,0.38571,0.21333,0,,0.24957,0.46660,17.55844,1.00837,1,0.63058,0.45564,16.42334,1.00732,1,
0,blankscreen_1680x1050,6,0.09897,486992324162,0.42163,0.16758,0.00000,0.09897,1,1,0.42775,0.19475,1,0.38571,0.21333,0,,0.24957,0.46660,17.55844,1.00837,1,0.63048,0.45551,16.40373,1.00732,1,
0,blankscreen_1680x1050,7,0.12294,486992408236,0.42198,0.16921,0.00000,0.12294,1,1,0.42795,0.19683,1,0.33988,0.47333,0,,0.24949,0.46665,17.52786,1.00837,1,0.63022,0.45550,15.95761,1.00287,1,
0,blankscreen_1680x1050,8,0.13198,486992439929,0.42191,0.17021,0.00000,0.13197,1,1,0.42068,0.18831,1,0.33988,0.47333,0,,0.24910,0.46657,17.67485,1.00393,1,0.62989,0.45473,16.41833,0.99843,1,
0,blankscreen_1680x1050,9,0.14810,486992496483,0.42152,0.17160,0.00000,0.14810,1,1,0.41402,0.19787,1,0.23929,0.87143,0,,0.24902,0.46636,17.31104,0.99948,1,0.62974,0.45467,16.23034,0.99398,1,
0,blankscreen_1680x1050,10,0.16449,486992553953,0.42118,0.17293,0.00000,0.16448,1,1,0.41440,0.19955,1,0.23929,0.87143,0,,0.24858,0.46659,17.32996,0.99504,1,0.62945,0.45421,16.42883,0.99398,1,
