MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/04 09:43:23.822),TIMETICK(f=3507578),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
54,whitescreen,8,0.13166,2761834606740,0.48819,0.21032,0.00000,0.13167,1,1,0.56317,0.39933,1,0.48690,0.25048,0,,0.31665,0.15450,11.64596,1.09633,1,0.61727,0.19958,10.56046,1.09744,1,
54,whitescreen,31,0.50926,2761835931180,0.51099,0.41091,0.20602,0.30324,2,1,0.44025,0.39057,1,0.99524,0.40571,0,,0.29019,0.15689,11.54452,1.11116,1,0.59351,0.19350,8.88891,1.11227,1,
54,whitescreen,48,0.78847,2761836910536,0.44082,0.45394,0.52847,0.26000,3,1,0.41938,0.71187,1,0.99226,0.40476,0,,0.26300,0.16302,10.34377,1.07368,1,0.56746,0.18669,7.52125,1.07479,0,
54,whitescreen,65,1.06757,2761837889507,0.30172,0.70290,0.85611,0.21146,4,1,0.12104,0.76017,1,0.99226,0.40476,0,,0.23952,0.16842,10.50289,1.05943,1,0.54463,0.19038,8.28970,1.06054,1,
54,whitescreen,76,1.24871,2761838524848,0.12888,0.78867,1.13334,0.11537,5,1,0.17206,0.88755,0,0.99226,0.40476,0,,0.23750,0.16842,10.91510,1.10342,0,0.54486,0.18890,6.79111,1.12178,0,
54,whitescreen,105,1.72504,2761840195615,0.40649,0.34616,1.65928,0.06575,6,1,0.30799,0.42794,1,0.99226,0.40476,0,,0.23873,0.16098,12.27120,1.10075,1,0.54582,0.18106,11.29957,1.09613,1,
54,whitescreen,122,2.00457,2761841176117,0.37618,0.69782,1.79092,0.21366,7,1,0.48071,0.93034,1,0.99226,0.40476,0,,0.24472,0.17708,10.63935,1.06222,1,0.54963,0.19604,7.22916,1.05761,0,
54,whitescreen,138,2.26700,2761842096600,0.43617,1.14158,2.07100,0.19600,8,1,0.35523,1.21887,1,0.99226,0.40476,0,,0.23338,0.18346,9.97878,1.03626,1,0.54963,0.19604,7.22916,1.03165,0,
54,whitescreen,151,2.48082,2761842846574,0.38343,1.02365,2.28357,0.19725,9,1,0.36648,0.75831,1,0.99226,0.40476,0,,0.22943,0.16931,12.37157,1.05641,1,0.54963,0.19604,7.22916,1.05180,0,
54,whitescreen,185,3.04269,2761844817385,0.33292,0.28634,2.64500,0.39769,10,1,0.07626,0.33961,1,0.99226,0.40476,0,,0.21626,0.15811,12.20714,1.05077,1,0.52414,0.17489,10.16208,1.04615,1,
54,whitescreen,201,3.30213,2761845727410,0.12725,0.45884,3.10674,0.19540,11,1,0.41288,0.74213,1,0.99226,0.40476,0,,0.22208,0.17042,11.28289,0.99629,1,0.52374,0.18343,8.27376,1.00215,0,
54,whitescreen,227,3.72921,2761847225414,0.41366,0.82816,3.37079,0.35842,12,1,0.48289,1.00628,1,0.99226,0.40476,0,,0.23273,0.18034,10.44755,1.07932,1,0.53518,0.19814,6.52931,1.08607,0,
54,whitescreen,244,4.00866,2761848205590,0.47918,1.06667,3.79501,0.21365,13,1,0.26569,1.48998,1,0.99226,0.40476,0,,0.22809,0.19189,10.89868,1.07957,1,0.53518,0.19814,6.52931,1.08633,0,
54,whitescreen,260,4.27147,2761849127414,0.26805,1.31632,4.22587,0.04559,14,1,0.24489,1.60173,1,0.99226,0.40476,0,,0.22748,0.19999,9.67523,1.06265,1,0.52811,0.22148,10.68097,1.06940,1,
54,whitescreen,298,4.89559,2761851316582,0.04314,0.77177,4.68471,0.21088,15,1,0.12239,1.13097,1,0.99226,0.40476,0,,0.20838,0.18149,11.51474,0.99132,1,0.51334,0.20102,7.47665,1.00968,1,
54,whitescreen,315,5.17500,2761852296642,0.02746,1.26838,4.96128,0.21373,16,1,-0.08046,1.43174,1,0.99226,0.40476,0,,0.20115,0.19219,9.45395,1.03974,1,0.50656,0.20823,9.96412,1.04077,1,
54,whitescreen,331,5.43787,2761853218679,-0.45885,0.73878,5.24063,0.19725,17,1,0.08318,1.31959,0,0.99226,0.40476,0,,0.20321,0.19651,6.68684,1.02256,0,0.51057,0.20966,9.74599,1.02359,0,
54,whitescreen,368,6.04572,2761855350738,0.11611,0.43520,5.84837,0.19735,18,1,0.18240,0.84306,1,0.99226,0.40476,0,,0.21887,0.17164,11.78417,1.01445,1,0.52263,0.19062,9.39553,1.02604,1,
54,whitescreen,386,6.34116,2761856387032,0.19902,0.92894,6.11178,0.22938,19,1,0.18341,1.11393,1,0.99226,0.40476,0,,0.19842,0.17488,11.52210,1.06812,1,0.50302,0.18494,9.61357,1.06915,1,
54,whitescreen,409,6.71911,2761857712703,0.28336,1.42041,6.55522,0.16388,20,1,0.34141,1.58653,0,0.99226,0.40476,0,,0.19902,0.18096,7.95040,1.10778,0,0.50607,0.18942,6.40306,1.10889,0,
54,whitescreen,463,7.60626,2761860824476,0.41999,1.06509,7.37614,0.23013,21,1,0.51988,1.46985,1,0.99226,0.40476,0,,0.19654,0.23288,9.61996,1.07957,1,0.45415,0.20435,8.81235,1.08633,0,
54,whitescreen,476,7.81981,2761861573508,0.57749,1.70469,7.67227,0.14754,22,1,0.97562,2.95391,1,0.99226,0.40476,0,,0.20162,0.23875,11.66153,1.06812,1,0.50478,0.24551,8.11053,1.06915,1,
54,whitescreen,501,8.23077,2761863015001,0.45266,1.58813,8.03339,0.19738,23,1,0.44163,1.74748,1,0.99226,0.40476,0,,0.14284,0.22486,7.54789,1.02256,1,0.49715,0.24407,7.50556,1.02359,0,
54,whitescreen,573,9.41338,2761867163078,0.28519,0.39345,9.18355,0.22983,24,1,-0.03750,0.40582,1,0.99226,0.40476,0,,0.05903,0.19009,11.63507,1.08038,1,0.36741,0.18043,10.33963,1.07576,1,
54,whitescreen,587,9.64316,2761867969061,0.01100,0.49681,9.47889,0.16428,25,1,0.04009,0.51312,0,0.99226,0.40476,0,,0.05989,0.18586,9.43306,1.01559,0,0.37375,0.18139,6.30619,1.03137,0,
54,whitescreen,670,11.00689,2761872752447,0.39177,0.31415,10.69445,0.31244,26,1,0.36610,0.26333,1,0.99226,0.40476,0,,0.09697,0.18527,12.34136,1.11445,1,0.40670,0.18138,9.67877,1.11548,1,
54,whitescreen,684,11.23683,2761873558962,0.46374,0.36885,11.02325,0.21357,27,1,0.51051,0.39755,1,0.99226,0.40476,0,,0.09933,0.18869,11.47635,1.10205,1,0.40782,0.18520,9.50602,1.10316,1,
54,crosshairs,690,11.33530,2761873904381,0.51329,0.40673,11.25317,0.08213,28,1,0.51253,0.36608,1,0.99226,0.40476,0,,0.09868,0.18987,11.24617,1.12244,1,0.40764,0.18659,9.25325,1.12355,1,
1,crosshairs,12,0.19728,2761874654133,0.51526,0.44668,0.00000,0.19728,1,1,0.52362,0.48653,1,0.99226,0.40476,0,,0.10742,0.18721,11.27863,1.03974,1,0.41582,0.18603,9.65108,1.04077,1,
1,crosshairs,45,0.73932,2761876555372,0.49634,0.48598,0.21340,0.52591,2,1,0.49052,0.53932,1,0.99226,0.40476,0,,0.11037,0.18669,11.86329,1.09060,1,0.41971,0.18604,9.53955,1.09171,1,
1,crosshairs,114,1.87252,2761880530174,0.49361,0.46601,0.76169,1.11082,3,1,0.49931,0.42438,1,0.99226,0.40476,0,,0.11743,0.18766,11.67145,1.08513,1,0.42742,0.18922,9.31491,1.08051,1,
1,crosshairs,153,2.51362,2761882778897,0.49093,0.49854,1.88883,0.62479,4,1,0.51786,0.42575,1,0.99226,0.40476,0,,0.11091,0.18950,11.47425,1.03974,1,0.42092,0.18886,9.08286,1.04077,1,
1,image1,182,2.98980,2761884449127,0.49920,0.47420,2.52989,0.45991,5,1,0.50274,0.45946,0,0.99226,0.40476,0,,0.10935,0.18919,9.63287,1.08487,0,0.41858,0.19156,6.34212,1.08598,0,
1,image1,182,2.98980,2761884449127,0.49920,0.47420,2.52989,0.45991,5,1,0.50274,0.45946,0,0.99226,0.40476,0,,0.10935,0.18919,9.63287,1.08487,0,0.41858,0.19156,6.34212,1.08598,0,
0,image1,34,0.56082,2761886590190,0.46876,0.40659,0.21327,0.34755,2,1,0.43347,0.20482,1,0.99226,0.40476,0,,0.10987,0.18314,12.33728,1.04547,1,0.41923,0.18341,9.21024,1.05222,1,
0,image1,61,1.00170,2761888136616,0.43372,0.10342,0.62414,0.37757,3,1,0.79822,0.11848,1,0.99226,0.40476,0,,0.12702,0.17891,11.27529,1.00784,1,0.43803,0.17870,8.78117,1.00886,1,
0,image1,86,1.41280,2761889578574,0.81338,0.12929,1.06759,0.34521,4,1,0.42137,0.08143,1,0.99226,0.40476,0,,0.11271,0.18000,12.22658,1.05094,1,0.42290,0.18166,8.70880,1.05769,1,
0,image1,104,1.70818,2761890614644,0.38567,0.17723,1.47831,0.22987,5,1,0.39725,0.48412,1,0.99226,0.40476,0,,0.11256,0.18591,11.00134,1.01275,1,0.42198,0.18841,9.20175,1.01377,1,
0,image1,111,1.82285,2761891016862,0.41693,0.47434,1.77361,0.04924,6,1,0.43909,0.49400,1,0.99226,0.40476,0,,0.11597,0.18430,10.69633,1.08261,1,0.42782,0.18671,8.28063,1.08364,1,
0,image1,132,2.16771,2761892226478,0.93367,0.39745,1.88862,0.27909,7,1,0.94560,0.42575,1,0.99226,0.40476,0,,0.13191,0.18597,11.42688,0.97477,1,0.44454,0.18792,9.38084,0.97580,1,
0,image1,154,2.52920,2761893494440,0.37806,0.29284,2.28310,0.24610,8,1,0.37406,0.45122,1,0.99226,0.40476,0,,0.10912,0.18826,11.34025,1.05675,1,0.41904,0.19111,10.20967,1.06350,1,
0,whitescreen,168,2.75921,2761894301224,0.38845,0.27570,2.59509,0.16412,9,1,0.41616,0.13287,1,0.99226,0.40476,0,,0.10813,0.17891,12.99435,1.07141,1,0.41807,0.18081,10.26513,1.06680,1,
36,whitescreen,1,0.01622,2761894416043,0.39075,0.26060,0.00000,0.01622,1,1,0.40229,0.18497,1,0.99226,0.40476,0,,0.10773,0.17983,13.34394,1.06005,1,0.41808,0.18078,10.28154,1.06107,1,
36,whitescreen,22,0.36161,2761895627517,0.42092,0.20247,0.03272,0.32889,2,1,0.49150,0.40881,1,0.99226,0.40476,0,,0.11515,0.18148,12.78836,1.02256,1,0.42463,0.18556,10.49263,1.02359,1,
36,whitescreen,42,0.69034,2761896780585,0.47166,0.39993,0.42755,0.26279,3,1,0.46112,0.42066,1,0.99226,0.40476,0,,0.11219,0.18489,11.90319,1.07368,1,0.42360,0.18825,9.98261,1.07479,1,
36,crosshairs,134,2.20159,2761902081422,0.47029,0.40440,0.70676,1.49483,4,1,0.46265,0.49546,1,0.99226,0.40476,0,,0.11729,0.18348,12.33336,1.01773,1,0.42950,0.18909,10.81365,1.01875,1,
36,crosshairs,134,2.20159,2761902081422,0.47029,0.40440,0.70676,1.49483,4,1,0.46265,0.49546,1,0.99226,0.40476,0,,0.11729,0.18348,12.33336,1.01773,1,0.42950,0.18909,10.81365,1.01875,1,
2,crosshairs,31,0.50882,2761903982601,0.47313,0.43894,0.00000,0.50882,2,1,0.50420,0.49510,1,0.99226,0.40476,0,,0.11920,0.18391,12.36938,1.03635,1,0.43058,0.19010,10.01020,1.03173,1,
2,crosshairs,74,1.21538,2761906460878,0.49625,0.47517,0.52545,0.68992,3,1,0.48317,0.65909,1,0.99226,0.40476,0,,0.12305,0.19166,11.78815,1.09650,1,0.43451,0.19692,8.56701,1.09761,1,
2,crosshairs,92,1.51105,2761907497996,0.48674,0.61879,1.28101,0.23005,4,1,0.50221,0.52224,1,0.99226,0.40476,0,,0.12377,0.18522,12.09958,1.06392,1,0.43557,0.19131,10.00329,1.05930,1,
2,image2,109,1.79045,2761908478009,0.49696,0.51855,1.52756,0.26289,5,1,0.48764,0.47165,1,0.99226,0.40476,0,,0.12481,0.18480,12.04254,1.05305,1,0.43703,0.19135,9.49419,1.05408,1,
3,image2,20,0.32868,2761909686764,0.49358,0.49868,0.00000,0.32868,1,1,0.50649,0.44208,1,0.99226,0.40476,0,,0.13164,0.18247,11.45340,1.09060,1,0.44404,0.19062,9.48950,1.08598,1,
3,image2,73,1.19944,2761912741019,0.38951,0.18982,0.64092,0.55853,2,1,0.48536,0.44390,1,0.99226,0.40476,0,,0.13142,0.18195,9.87471,1.07957,1,0.44274,0.19071,7.88773,1.08633,1,
3,image2,91,1.49510,2761913778049,0.47973,0.39448,1.26555,0.22955,3,1,0.45751,0.09385,0,0.99226,0.40476,0,,0.13181,0.18063,9.93643,1.04530,0,0.44535,0.18653,7.35717,1.04068,0,
3,whitescreen,179,2.94054,2761918848063,0.50259,0.45941,1.90607,1.03448,4,1,0.50926,0.45676,1,0.99226,0.40476,0,,0.12263,0.17845,11.72577,1.01921,1,0.43458,0.18477,9.64469,1.02596,1,
37,whitescreen,26,0.42732,2761920404855,0.50520,0.45497,0.00000,0.42732,1,1,0.48259,0.41249,1,0.99226,0.40476,0,,0.13162,0.17744,11.85966,1.07949,1,0.44484,0.18587,10.08626,1.07487,1,
37,whitescreen,36,0.59175,2761920981612,0.47070,0.47304,0.44370,0.14806,2,1,0.45211,0.61892,0,0.99226,0.40476,0,,0.12376,0.18335,9.58901,1.07957,0,0.43593,0.18635,7.13408,1.08068,0,
37,whitescreen,61,1.00246,2761922422217,-0.02111,0.62223,0.80510,0.19736,3,1,-0.02798,0.74464,1,0.99226,0.40476,0,,0.11059,0.18539,11.52958,0.95741,1,0.42445,0.19422,9.67000,0.95844,1,
37,crosshairs,86,1.41319,2761923862879,0.34359,0.98440,1.11734,0.29586,4,1,0.50854,0.67943,1,0.99226,0.40476,0,,0.13564,0.18536,12.29695,1.03949,1,0.44682,0.19372,9.89247,1.04051,1,
37,crosshairs,86,1.41319,2761923862879,0.34359,0.98440,1.11734,0.29586,4,1,0.50854,0.67943,1,0.99226,0.40476,0,,0.13564,0.18536,12.29695,1.03949,1,0.44682,0.19372,9.89247,1.04051,1,
4,crosshairs,21,0.34475,2761925244887,0.51550,0.57979,0.01710,0.32765,2,1,0.50982,0.55617,1,0.99226,0.40476,0,,0.13006,0.18172,12.13271,1.01624,1,0.44163,0.19047,10.79681,1.01726,1,
4,crosshairs,48,0.79464,2761926822899,0.50556,0.51170,0.36131,0.43332,3,1,0.51320,0.48461,1,0.99226,0.40476,0,,0.13775,0.18039,12.14895,1.08521,1,0.45054,0.18951,9.71018,1.09197,1,
4,image3,186,3.05542,2761934752774,0.50082,0.49306,0.80486,2.25056,4,1,0.51475,0.48141,1,0.99226,0.40476,0,,0.13940,0.17586,12.20072,1.01773,1,0.45321,0.18617,9.92566,1.01875,1,
5,image3,23,0.37743,2761936134876,0.50212,0.48936,0.00000,0.37743,1,1,0.52181,0.49709,1,0.99226,0.40476,0,,0.13615,0.17661,11.47398,1.02502,1,0.45013,0.18616,10.09810,1.03177,1,
5,image3,48,0.78813,2761937575416,0.39039,0.10139,0.44358,0.34454,2,1,0.62587,0.07571,1,0.99226,0.40476,0,,0.13985,0.16634,10.58819,0.99839,1,0.45503,0.17535,8.27749,0.99941,1,
5,image3,70,1.14958,2761938843261,0.84216,0.10733,0.85415,0.29543,3,1,0.89291,0.11963,1,0.99226,0.40476,0,,0.15251,0.17171,11.29255,0.98835,1,0.46752,0.17918,8.88695,0.98930,1,
