MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/24 21:01:19.708),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,0,0.00000,491528203647,0.39465,0.04750,0.00000,0.00000,1,1,0.43773,0.00619,1,0.40060,0.06667,0,,0.37799,0.45118,16.98834,0.98317,1,0.75147,0.45601,17.85728,0.98483,1,
0,blankscreen_1680x1050,1,0.01634,491528260974,0.39573,0.04662,0.00000,0.01634,1,1,0.43804,0.01254,1,0.40060,0.06667,0,,0.37814,0.45082,16.88367,0.97848,1,0.75146,0.45614,17.89080,0.98014,1,
0,blankscreen_1680x1050,2,0.03285,491528318862,0.39569,0.04587,0.00000,0.03284,1,1,0.39389,0.01564,1,0.38988,0.09143,0,,0.37869,0.45101,16.45339,0.97379,1,0.75183,0.45616,17.87581,0.97052,1,
0,blankscreen_1680x1050,3,0.04922,491528376291,0.39610,0.04596,0.00000,0.04921,1,1,0.41301,0.04960,1,0.38988,0.09143,0,,0.37884,0.45156,17.48714,0.96886,1,0.75215,0.45611,18.40160,0.96559,1,
0,blankscreen_1680x1050,4,0.06571,491528434130,0.39651,0.04633,0.00000,0.06570,1,1,0.41383,0.06186,1,0.37024,0.26571,0,,0.37874,0.45204,17.39672,0.95967,1,0.75229,0.45628,18.37748,0.95640,1,
0,blankscreen_1680x1050,5,0.08195,491528491110,0.39686,0.04787,0.00000,0.08195,1,1,0.41164,0.11413,1,0.37024,0.26571,0,,0.37943,0.45211,17.07432,0.95048,1,0.75259,0.45718,18.84859,0.95640,1,
0,blankscreen_1680x1050,6,0.09847,491528549038,0.39642,0.04842,0.00000,0.09847,1,1,0.37744,0.07261,1,0.33750,0.61619,0,,0.37958,0.45251,17.19368,0.95048,1,0.75288,0.45779,18.43958,0.95640,1,
0,blankscreen_1680x1050,7,0.11483,491528606416,0.39599,0.04868,0.00000,0.11482,1,1,0.37631,0.06035,1,0.30417,0.95238,0,,0.37985,0.45260,16.83856,0.95967,1,0.75286,0.45769,18.26439,0.96559,1,
0,blankscreen_1680x1050,8,0.13133,491528664299,0.39630,0.04919,0.00000,0.13133,1,1,0.41063,0.07297,1,0.30417,0.95238,0,,0.37967,0.45237,17.16986,0.96886,1,0.75261,0.45800,18.33599,0.97052,1,
0,blankscreen_1680x1050,9,0.14783,491528722185,0.39608,0.04988,0.00000,0.14783,1,1,0.38559,0.08231,1,0.26250,0.99905,0,,0.37979,0.45285,16.84759,0.97379,1,0.75262,0.45797,18.30808,0.97544,1,
0,blankscreen_1680x1050,10,0.16422,491528779655,0.39598,0.05116,0.00000,0.16421,1,1,0.38607,0.08782,1,0.26250,0.99905,0,,0.37958,0.45272,17.06618,0.96952,1,0.75249,0.45797,18.38529,0.97118,1,
