MEDIA_ID,MEDIA_NAME,CNT,TIME(2016/10/27 10:07:20.755),TIMETICK(f=3507539),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,
0,blankscreen_1680x1050,0,0.00000,1263033627466,0.40746,-0.00240,0.00000,0.00000,1,1,0.40283,0.05221,1,0.41369,0.08000,0,,0.23547,0.32031,17.03550,1.00945,1,0.57866,0.32922,16.85755,1.01156,1,
0,blankscreen_1680x1050,1,0.01619,1263033684235,0.40689,0.00099,0.00000,0.01619,1,1,0.39837,0.05191,1,0.41369,0.08000,0,,0.23619,0.32029,16.72728,1.00486,1,0.57874,0.32939,16.29745,1.00698,1,
0,blankscreen_1680x1050,2,0.03285,1263033742666,0.40639,0.00399,0.00000,0.03284,1,1,0.39837,0.05191,1,0.45595,0.09429,0,,0.23619,0.32047,16.98018,1.00486,1,0.57882,0.32940,16.46049,1.00698,1,
0,blankscreen_1680x1050,3,0.04907,1263033799554,0.40764,0.00634,0.00000,0.04906,1,1,0.42886,0.04635,1,0.45595,0.09429,0,,0.23642,0.32039,17.17134,1.00486,1,0.57928,0.32890,16.10164,1.01156,1,
0,blankscreen_1680x1050,4,0.06570,1263033857903,0.40768,0.00849,0.00000,0.06570,1,1,0.40840,0.04708,1,0.51250,0.12190,0,,0.23697,0.32057,17.35788,1.01417,1,0.57950,0.32968,16.23974,1.02087,1,
0,blankscreen_1680x1050,5,0.08208,1263033915340,0.40767,0.01004,0.00000,0.08207,1,1,0.40741,0.03955,1,0.51250,0.12190,0,,0.23701,0.32049,17.29201,1.02349,1,0.57965,0.32986,16.43952,1.02546,1,
0,blankscreen_1680x1050,6,0.09851,1263033972991,0.40683,0.01136,0.00000,0.09851,1,1,0.39014,0.03776,1,0.59226,0.14476,0,,0.23701,0.32049,17.29201,1.02807,1,0.57966,0.32984,16.39457,1.03005,1,
0,blankscreen_1680x1050,7,0.11496,1263034030683,0.40634,0.01336,0.00000,0.11496,1,1,0.39606,0.05549,1,0.59226,0.14476,0,,0.23685,0.32041,16.90533,1.02793,1,0.57986,0.33012,16.01412,1.02990,1,
0,blankscreen_1680x1050,8,0.13141,1263034088364,0.40589,0.01509,0.00000,0.13140,1,1,0.39597,0.05310,1,0.73452,0.14667,0,,0.23703,0.32042,16.67090,1.02779,1,0.58002,0.32986,15.99401,1.03449,1,
0,blankscreen_1680x1050,9,0.14802,1263034146652,0.40486,0.04315,0.00000,0.13140,1,0,0.39517,0.05646,1,0.77857,0.16381,0,,0.23704,0.32059,16.55250,1.03237,1,0.57985,0.32974,15.81038,1.03449,1,
0,blankscreen_1680x1050,10,0.16489,1263034205817,0.40528,0.03783,0.00000,0.13140,1,0,0.40570,0.03251,1,0.77857,0.16381,0,,0.23728,0.32069,16.67267,1.03237,1,0.58003,0.33005,15.74987,1.03449,1,
0,blankscreen_1680x1050,11,0.18058,1263034260839,0.40539,0.03504,0.00000,0.13140,1,0,0.40561,0.02946,1,0.77798,0.16381,0,,0.23749,0.32083,16.91564,1.03237,1,0.58019,0.33013,15.87146,1.03994,1,
0,blankscreen_1680x1050,12,0.20044,1263034330505,0.40876,0.03472,0.14802,0.05242,2,1,0.41889,0.03376,1,0.77798,0.16381,0,,0.23764,0.32077,16.66444,1.03783,1,0.58049,0.33030,16.16977,1.04540,1,
0,blankscreen_1680x1050,13,0.21331,1263034375635,0.41237,0.01663,0.14802,0.06528,2,1,0.42680,-0.05573,1,0.77738,0.16381,0,,0.23776,0.32093,16.46203,1.04801,1,0.58056,0.33027,16.32583,1.05558,1,
0,blankscreen_1680x1050,14,0.22982,1263034433541,0.41461,0.00316,0.14802,0.08179,2,1,0.42584,-0.06421,1,0.77738,0.16381,0,,0.23832,0.32099,17.17650,1.05819,1,0.58073,0.33050,16.27843,1.06031,1,
0,blankscreen_1680x1050,15,0.24618,1263034490941,0.42897,0.01622,0.14802,0.09816,2,1,0.51512,0.09459,1,0.77738,0.16381,0,,0.24227,0.32300,16.88128,1.06292,1,0.58512,0.33303,16.11108,1.06503,1,
0,blankscreen_1680x1050,16,0.26270,1263034548878,0.44736,0.03099,0.14802,0.11467,2,1,0.57606,0.13441,1,0.77738,0.16381,0,,0.24378,0.32484,16.29644,1.06292,1,0.58599,0.33480,16.36734,1.06503,1,
0,blankscreen_1680x1050,17,0.27907,1263034606309,0.46165,0.04298,0.14802,0.13105,2,1,0.57597,0.13887,1,0.77738,0.16381,0,,0.24430,0.32574,16.29144,1.05833,1,0.58688,0.33601,16.18020,1.06045,1,
